H,83
H,89
H,90
H,82
H,72
H,64
H,57
H,51
H,47
H,44
H,41
H,39
H,38
H,36
H,35
H,34
H,34
H,33
H,33
H,32
H,32
H,32
H,32
H,32
H,32
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,33
H,32
H,32
H,32
H,31
H,31
H,31
H,32
H,34
H,33
H,32
H,32
H,32
H,31
H,32
H,31
H,31
C,28
C,31
C,36
C,40
C,47
C,46
C,48
C,52
C,50
C,50
C,54
C,52
C,52
C,53
C,56
C,53
C,54
C,57
C,55
C,55
C,56
C,60
C,57
C,57
C,60
C,59
C,59
C,63
C,60
C,60
C,61
C,64
C,62
C,62
C,66
C,63
C,64
C,66
C,65
C,65
C,66
C,69
C,67
C,67
C,71
C,68
C,69
C,69
C,73
C,70
C,70
C,74
C,71
C,71
C,74
C,72
C,73
C,73
C,76
C,74
C,74
C,77
C,75
C,75
C,75
C,79
C,76
C,76
C,79
C,77
C,78
C,80
C,78
C,78
C,79
C,82
C,79
C,79
C,82
C,80
C,80
C,83
C,81
C,81
C,81
C,84
C,82
C,82
C,85
C,82
R,83
H,86
H,98
H,106
H,105
H,95
H,82
H,71
H,62
H,55
H,50
H,46
H,42
H,40
H,38
H,37
H,36
H,35
H,34
H,34
H,33
H,33
H,33
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,31
H,32
H,32
H,31
H,31
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
C,28
C,30
C,41
C,41
C,45
C,50
C,49
C,51
C,55
C,52
C,53
C,53
C,57
C,54
C,55
C,58
C,56
C,56
C,60
C,57
C,58
C,58
C,62
C,59
C,60
C,63
C,61
C,61
C,61
C,66
C,63
C,63
C,67
C,65
C,65
C,68
C,66
C,67
C,67
C,70
C,68
C,69
C,72
C,70
C,70
C,69
C,71
C,71
C,72
C,75
C,72
C,73
C,76
C,74
C,74
C,75
C,78
C,76
C,76
C,78
C,76
C,77
C,80
C,78
C,78
C,78
C,81
C,79
C,79
C,82
C,80
C,80
C,80
C,84
C,81
C,81
C,84
C,82
C,82
C,85
C,82
C,83
C,83
C,86
C,84
C,84
C,86
C,84
C,85
C,84
R,86
H,88
H,100
H,109
H,107
H,96
H,83
H,72
H,63
H,55
H,50
H,46
H,43
H,41
H,39
H,37
H,36
H,35
H,34
H,34
H,33
H,33
H,33
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,31
H,32
H,31
H,32
H,32
H,31
H,31
H,31
H,32
H,31
H,32
H,32
H,31
H,32
H,32
H,31
H,31
H,31
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
H,32
C,28
C,31
C,36
C,44
C,45
C,47
C,52
C,51
C,52
C,52
C,57
C,54
C,54
C,58
C,55
C,56
C,59
C,56
C,57
C,57
C,61
C,58
C,59
C,63
C,60
C,61
C,60
C,62
C,62
C,63
C,66
C,64
C,65
C,68
C,65
C,66
C,66
C,71
C,68
C,68
C,72
C,69
C,70
C,73
C,71
C,71
C,72
C,75
C,73
C,73
C,75
C,74
C,74
C,74
C,79
C,75
C,76
C,78
C,76
C,77
C,80
C,78
C,78
C,78
C,81
C,79
C,79
C,82
C,80
C,80
C,80
C,81
C,81
C,81
C,84
C,82
C,82
C,85
C,83
C,83
C,83
C,87
C,84
C,84
C,87
C,85
C,85
C,88
C,85
C,86
R,86
H,89
H,101
H,110
H,108
H,97
H,84
H,73
H,63
