H,180
H,200
H,218
H,221
H,212
H,197
H,180
H,164
H,151
H,141
H,134
H,128
H,125
H,122
H,121
H,119
H,118
H,117
H,116
H,116
H,115
H,114
H,114
H,113
H,113
H,112
H,112
H,111
H,111
H,111
H,110
H,109
H,109
H,109
H,108
H,107
H,106
H,106
H,106
H,104
H,104
H,104
H,104
H,103
H,102
H,102
H,101
H,101
H,100
H,100
H,100
H,99
H,98
H,98
H,98
H,97
H,97
H,96
H,96
H,96
C,92
C,100
C,115
C,123
C,130
C,138
C,140
C,143
C,147
C,146
C,148
C,151
C,150
C,151
C,153
C,152
C,153
C,156
C,154
C,155
C,158
C,156
C,157
C,160
C,158
C,159
C,161
C,161
C,161
C,164
C,163
C,163
C,166
C,164
C,165
C,167
C,166
C,166
C,166
C,168
C,168
C,168
C,169
C,170
C,170
C,171
C,171
C,171
C,174
C,172
C,173
C,175
C,173
C,174
C,176
C,174
C,174
C,177
C,175
C,175
C,176
C,175
C,176
C,178
C,176
C,176
C,178
C,176
C,177
C,178
C,177
C,177
C,179
C,178
C,178
C,180
C,178
C,178
C,181
C,178
C,179
C,181
C,179
C,179
C,181
C,179
C,179
C,181
C,179
C,179
R,180
H,181
H,198
H,207
H,203
H,189
H,171
H,154
H,140
H,127
H,118
H,111
H,105
H,100
H,97
H,93
H,92
H,90
H,88
H,87
H,86
H,85
H,85
H,84
H,84
H,83
H,82
H,82
H,82
H,82
H,81
H,81
H,81
H,81
H,80
H,80
H,80
H,80
H,80
H,79
H,79
H,79
H,79
H,79
H,79
H,79
H,78
H,78
H,78
H,78
H,78
H,77
H,77
H,77
H,77
H,76
H,76
H,76
H,76
H,76
H,75
C,72
C,79
C,90
C,103
C,106
C,112
C,119
C,119
C,121
C,125
C,125
C,126
C,129
C,128
C,129
C,132
C,131
C,132
C,134
C,133
C,134
C,137
C,135
C,136
C,138
C,137
C,138
C,142
C,140
C,141
C,143
C,142
C,143
C,145
C,144
C,145
C,147
C,146
C,146
C,149
C,148
C,148
C,150
C,150
C,150
C,150
C,150
C,152
C,152
C,152
C,152
C,153
C,157
C,154
C,154
C,157
C,155
C,155
C,158
C,155
C,156
C,158
C,157
C,157
C,160
C,158
C,158
C,160
C,159
C,159
C,161
C,159
C,159
C,161
C,160
C,160
C,161
C,161
C,160
C,162
C,161
C,161
C,163
C,161
C,161
C,164
C,162
C,162
C,163
C,162
R,162
H,165
H,181
H,188
H,185
H,171
H,152
H,135
H,121
H,109
H,101
H,94
H,89
H,84
H,81
H,79
H,76
H,75
H,73
H,72
H,71
H,70
H,69
H,69
H,68
H,68
H,68
H,67
H,67
H,67
H,67
H,67
H,67
H,66
H,66
H,66
H,67
H,66
H,66
H,65
H,65
H,65
H,65
H,64
H,65
H,65
H,65
H,65
H,64
H,64
H,64
H,64
H,64
H,64
H,64
H,64
H,63
H,64
H,63
H,63
H,63
C,59
C,71
C,76
C,85
C,94
C,97
C,100
C,106
C,106
C,107
C,111
C,110
C,111
C,115
C,113
C,113
C,117
C,115
C,116
C,119
C,118
C,119
C,118
C,120
C,121
C,122
C,123
C,124
C,124
C,128
C,126
C,127
C,131
C,128
C,129
C,132
C,130
C,131
C,133
C,132
C,132
C,135
C,134
C,134
C,137
C,135
C,136
C,138
C,137
C,138
C,140
C,138
C,138
C,141
C,140
C,140
C,142
C,141
C,141
C,143
C,142
C,142
C,144
C,143
C,143
C,145
C,143
C,144
C,146
C,144
C,145
C,146
C,146
C,145
C,145
C,146
C,146
C,146
C,147
C,147
C,147
C,150
C,147
C,148
C,151
